retro	r E h t r ou
reina	r ei: n a
björt	p j 9 r_0 t
nemendurnir	n E: m E n t Y r t n I r
sea	s i:
þröngu	T r 9i N k Y
jarðvegur	j a r D v E G Y r
skvampið	s k v a m_0 p I D
sauðfjárbænda	s 9i D f j au r_0 p ai n t a
þreyta	T r ei: t a
fordrykki	f O r t r I h c I
íkveikju	i: k_h v ei c Y
dóttir	t ou h t I r
flutningar	f l Y h t n i N k a r
steingrímssonar	s t ei N k r i m s O n a r
ýkt	i x t
héngi	C ei J c I
æði	ai: D I
local	l ou: k a l
megináherslu	m ei j I n au h E r_0 s t l Y
drolli	t r O t l I
lóðarhafa	l ou: D a r_0 h a v a
súpu	s u: p Y
mógúlsins	m ou: k u l s I n s
gengum	c ei N k Y m
tebollanna	t_h E: p O t l a n a
foráttu	f O: r au h t Y
persónulegra	p_h E r_0 s ou n Y l E G r a
háskólanema	h au: s k ou l a n E m a
siðferðilega	s I D f E r D I l E G a
ljóminn	l j ou: m I n
sumir	s Y: m I r
brautinni	p r 9i: t I n I
rosenborg	r ou: s E n p O r k
samt	s a m_0 t
karlsdóttur	k_h a r t l s t ou h t Y r
djassins	t j a s I n s
göngugötuna	k 9i N k Y k 9 t Y n a
ákveðnir	au: k_h v E D n I r
háskóla	h au: s k ou l a
styrkjast	s t I r_0 c a s t
undirbúningsvinnu	Y n t I r p u n i N s v I n Y
vísindalegar	v i: s I n t a l E G a r
björgvin	p j 9 r k v I n
ellefu	E t l E v Y
litháískar	l I: t h au i s k a r
hrogn	r_0 O k n_0
fasteignafélagið	f a s t ei k n a f j E l ai j I D
nafninu	n a p n I n Y
drepur	t r E: p Y r
börnum	p 9 r t n Y m
drengs	t r ei N s
grænn	k r ai t n_0
debetkortareikning	t E: p E t k_h O r_0 t a r ei h k n i N k
rússneskir	r u s t n E s c I r
beauty	p j u: t i
utanyfirgöllunum	Y: t a n I v I r k 9 l O n Y m
gallaefnis	k a l a E p n I s
hólmfríðar	h ou l m f r i D a r
pallbílinn	p_h a t l_0 p i l I n
hrátt	r_0 au h t
elvis	E l v I s
háttinn	h au h t I n
sauðfjárslátrun	s 9i D f j au r_0 s t l au t r Y n
öld	9 l t
gluggi	k l Y c I
gýgur	c i: G Y r
skipan	s c I: p a n
sófabakinu	s ou: f a p a c I n Y
umrædda	Y m r ai t a
mannréttindabrot	m a n r j E h t I n t a p r O t
guðfinnu	k v Y D f I n Y
sjónvarpsmálið	s j ou n v a r_0 p s m au l I D
millinafns	m I t l I n a p n_0 s
hleðslu	l_0 E D s t l Y
fræddi	f r ai t I
hvolf	k_h v O l f
riðli	r I D l I
lögbrot	l 9 G p r O t
gær	c ai: r
sjálfsvald	s j au l f s v a l t
manneskja	m a n E s c a
hálsmen	h au l s m E n
trúvilluna	t_h r u: v I t l Y n a
tot	t_h O t
jakobsfífill	j a: k O p s f i v I t l_0
fullorðinna	f Y t l O r D I n a
egypski	E: c I f s c I
persónulegri	p_h E r_0 s ou n Y l E G r I
beinverndardag	p ei n v E r n t a r t a G
okt	O x t ou p E r
kirkju	c_h I r_0 c Y
bílstjóra	p i l s t j ou r a
kílómetrar	c_h i: l ou m E t r a r
verðum	v E r D Y m
nafnskírteinið	n a p n_0 s c i r_0 t ei n I D
gallalaus	k a t l a l 9i s
baráttusveitin	p a: r au h t Y s v ei t I n
farísei	f a: r i s E I
forustuféð	f O: r Y s t Y f j E D
ræktaðar	r ai x t a D a r
einkennt	ei J c_h E n_0 t
jafnast	j a p n a s t
mismunur	m I: s m Y n Y r
pressuböllin	p_h r E s Y p 9 l I n
bifreiðastyrkjum	p I v r ei D a s t I r_0 c Y m
kjarnavopn	c_h a r t n a v O h p n
andrúmsloftið	a n t r u m s t l O f t I D
vaki	v a c I
tugir	t_h Yi j I r
gallaða	k a t l a D a
íslenskan	i s t l E n s k a n
sígarettunni	s i: k a r E h t Y n I
langamma	l au N k a m a
neyðarástand	n ei: D a r au s t a n t
airline	E: r l ai n
metnaðarfulla	m E h t n a D a r_0 f Y t l a
nígerískra	n i: k E r i s k r a
gantast	k a n_0 t a s t
gulur	k Y: l Y r
aðferða	a D f E r D a
dúlluðu	t u l Y D Y
easyjet	i: s i t j E t
styrktur	s t I r_0 t Y r
sökum	s 9: k Y m
þriggja	T r I c a
virða	v I r D a
siðfræði	s I D f r ai D I
senda	s E n t a
eimskipafélagið	ei m s c I p a f j E l ai j I D
hraustlega	r_0 9i s t l E G a
formaðurinn	f O r m a D Y r I n
óttast	ou h t a s t
stoðsendingu	s t O D s E n t i N k Y
stöllur	s t 9 t l Y r
bankanna	p au N_0 k a n a
jafnari	j a p n a r I
undankeppni	Y n t a n c_h E h p n I
fastanefnd	f a s t a n E m t
byggðir	p I G D I r
óperunni	ou: p_h E r Y n I
haust	h 9i s t
garden	k a r t E n
ballettskóna	p a l E h t s k ou n a
fangageymslu	f au N k a c ei m s t l Y
aldrinum	a l t r I n Y m
hlykkjast	l_0 I h c a s t
virk	v I r_0 k
gömul	k 9: m Y l
línumaður	l i: n Y m a D Y r
frænda	f r ai n t a
mátti	m au h t I
gellandi	c E t l a n t I
hinu	h I: n Y
rósar	r ou: s a r
sjá	s j au:
amma	a m a
fylkinga	f I l_0 c i N k a
fóstur	f ou s t Y r
kviknar	k_h v I h k n a r
gleymir	k l ei: m I r
dómari	t ou: m a r I
hugmyndinni	h Y G m I n t I n I
salli	s a t l I
flakki	f l a h c I
stuðning	s t Y D n i N k
langsótt	l au N k s ou h t
ábyrgða	au: p I r D a
tjaldsins	t_h j a l t s I n s
flassmyndir	f l a s m I n t I r
orðræðu	O r D r ai D Y
afneita	a v n ei t a
sjávarfangs	s j au: v a r_0 f au N s
gjafsóknarkostnaður	c a f s ou h k n a r_0 k_h O s t n a D Y r
flóði	f l ou: D I
léku	l j E: k Y
pumpuna	p_h Y m_0 p Y n a
lærðum	l ai r D Y m
heilsteyptur	h ei l s t ei f t Y r
hringtorg	r_0 i N k t_h O r k
óheimil	ou: h ei m I l
vísindamönnum	v i: s I n t a m 9 n Y m
faðma	f a D m a
náttúru	n au h t u r Y
röksemd	r 9 k s E m t
dagsetja	t a x s E t j a
róa	r ou: a
efnaskiptum	E p n a s c I f t Y m
fjárfestingarbanka	f j au r_0 f E s t i N k a r p au N_0 k a
hrekkjusvín	r_0 E h c Y s v i n
granna	k r a n a
einungis	ei: n u J c I s
handleggjunum	h a n t l E c O n Y m
jasonarson	j a: s O n a r_0 s O n
austurríski	9i s t Y r i s c I
flottrolli	f l O: t_h r O l I
spenntur	s p E n_0 t Y r
hækkanir	h ai h k a n I r
hól	h ou: l
flóanum	f l ou: a n Y m
vetfangi	v E: t f au J c I
none	n O n
birni	p I r t n I
mjólkina	m j ou l_0 c I n a
sýningarinnar	s i: n i N k a r I n a r
mælist	m ai: l I s t
grunnskertur	k r Y n s c E r_0 t Y r
landslögum	l a n t s t l 9 G Y m
birtar	p I r_0 t a r
pulla	p_h Y l a
sigurgöngu	s I: G Y r k 9i N k Y
virkjanir	v I r_0 c a n I r
íslenskir	i s t l E n s c I r
fréttaflutningur	f r j E h t a f l Y h t n i N k Y r
jafnsjúkt	j a p n_0 s j u x t
orðalag	O r D a l a G
gífurlegur	c i: v Y r l E G Y r
spielberg	s p i: l p E r k
stétt	s t j E h t
hnífur	n_0 i: v Y r
áhyggjusvip	au: h I c Y s v I p
áslandsskóla	au: s t l a n t s k ou l a
hjálpuðum	C au l_0 p Y D Y m
íbúðalánasjóð	i: p u D a l au n a s j ou D
róberts	r ou: p E r_0 t s
sprengt	s p r ei N_0 t
aðgerðaáætlun	a D c E r D a au ai h t l Y n
eigum	ei: G Y m
efnin	E p n I n
rallari	r a l a r I
sérfræðingurinn	s j E r_0 f r ai D i N k Y r I n
engisprettur	ei J c I s p r E h t Y r
skuplu	s k Y h p l Y
búkinn	p u: c I n
hverfinu	k_h v E r v I n Y
þjóðminjasafninu	T j ou D m I n j a s a p n I n Y
vintage	v I n t_h I t s j
árstíðabundnir	au r_0 s t_h i D a p Y n t n I r
mánaturns	m au: n a t_h Y r_0 s
douglas	t 9 k l a s
raunávöxtun	r 9i: n au v 9 k s t Y n
saksóknarinn	s a: k s ou h k n a r I n
geranda	c E: r a n t a
temple	t_h E m_0 p u l
viða	v I: D a
grænlandi	k r ai n l a n t I
rabbaði	r a p a D I
þorgrímur	T O r_0 k r i m Y r
kristí	k_h r I s t i
flotgallann	f l O: t k a l a n
gagnrýninn	k a k r i n I n
þjóðerni	T j ou: D E r t n I
kaffivélinni	k_h a f I v j E l I n I
vöku	v 9: k Y
bónuss	p ou: n Y s
erfðamengi	E r D a m ei J c I
batt	p a h t
flottara	f l O h t a r a
valla	v a t l a
framboðslista	f r a m p O D s t l I s t a
rússneskra	r u s t n E s k r a
date	t ei: t
hafnarsvæðinu	h a p n a r_0 s v ai D I n Y
rökræðukeppni	r 9: k r ai D Y c_h E h p n I
foreldra	f O: r E l t r a
andláti	a n t l au t I
trúað	t_h r u: a D
jafningja	j a p n i J c a
fokkervél	f O h k E r v j E l
japanskra	j a: p a n s k r a
olíugallann	O: l i j Y k a l a n
ríbóflavín	r i: p ou f l a v i n
trial	t_h r ai j a l
bolludaginn	p O l Y t ai j I n
morgnanna	m O r t n a n a
samstarfsnefndar	s a m s t a r f s t n E m t a r
austanverðu	9i s t a n v E r D Y
dúllaðist	t u l a D I s t
drullupirruð	t r Y t l Y p_h I r Y D
lögreglumanns	l 9 G r E k l Y m a n s
samfélagsmiðlinum	s a m f j E l a x s m I D l I n Y m
fjármunirnir	f j au r m Y n I r t n I r
elliða	E t l I D a
slegin	s t l ei j I n
baug	p 9i: G
vanillustöngum	v a: n I l Y s t 9i N k Y m
sprenging	s p r ei J c i N k
sölumenn	s 9: l Y m E n
einbýlishúsi	ei n p i l I s h u s I
fenguð	f ei N k Y D
hæðinni	h ai: D I n I
nýttist	n i h t I s t
hádegisverð	h au: t ei j I s v E r D
skógræktarstofnanir	s k ou G r ai x t a r_0 s t O p n a n I r
knettinum	k_h n E h t I n Y m
ballettdansarar	p a l E h t a n s a r a r
ragnhildar	r a k n_0 h I l t a r
almannaþjónustu	a l m a n a T j ou n Y s t Y
botns	p O s
þjóðlegur	T j ou D l E G Y r
refsivert	r E f s I v E r_0 t
velkjast	v E l_0 c a s t
stöðug	s t 9: D Y G
hvískra	k_h v i s k r a
hugga	h Y k a
dollist	t O t l I s t
þingið	T i J c I D
landlæknir	l a n t l ai h k n I r
neytendasamtökin	n ei: t E n t a s a m t_h 9 c I n
ársins	au r_0 s I n s
grafarvogskirkja	k r a: v a r v O x s c_h I r_0 c a
mágkona	m au: G k_h O n a
eðlilegt	E D l I l E x t
munninum	m Y n I n Y m
svikin	s v I: c I n
hirti	h I r_0 t I
death	t E T
fjárhagsleg	f j au r_0 h a x s t l E G
völu	v 9: l Y
false	f O l s
birgðastöðinni	p I r D a s t 9 D I n I
hitastigið	h I: t a s t I j I D
millilenti	m I t l I l E n_0 t I
vísitölunni	v i: s I t_h 9 l Y n I
klossi	k_h l O s I
mylsna	m I l s t n a
pata	p_h a: t a
ole	ou: l E
meðalskor	m E: D a l s k O r
gegndrepa	c E k t r E p a
glenn	k l E n
heiðursmerki	h ei: D Y r_0 s m E r_0 c I
starfsaðferðir	s t a r f s a D f E r D I r
lífshlaup	l i f s l_0 9i p
vitleysings	v I h t l ei s i N s
hernaði	h E r t n a D I
hagkvæmur	h a G k_h v ai m Y r
tjaldi	t_h j a l t I
áminning	au: m I n i N k
þróun	T r ou: Y n
ulls	Y l s
bestu	p E s t Y
kjaramálum	c_h a: r a m au l Y m
seltjarnarneskirkju	s E l t_h j a r t n a r n E s c_h I r_0 c Y
kafaði	k_h a: v a D I
stórkostleg	s t ou r_0 k O s t l E G
ólust	ou: l Y s t
sagna	s a k n a
hagræði	h a G r ai D I
klippimyndir	k_h l I h p I m I n t I r
sérgrein	s j E r k r ei n
upptökuheimilið	Y h p t_h 9 k Y h ei m I l I D
hulla	h Y l a
löngumýri	l 9i N k Y m i r I
óeirðir	ou: ei r D I r
kvöldfréttum	k_h v 9 l t f r j E h t Y m
sóda	s ou: t a
eldgos	E l t k O s
þungur	T u N k Y r
heimsóknum	h ei m s ou h k n Y m
virkuðu	v I r_0 k Y D Y
eldaði	E l t a D I
áhugi	au: h Yi j I
context	k_h O n t_h E k s t
gistirými	c I s t I r i m I
fötunum	f 9: t O n Y m
húss	h u s
claims	k_h l ei: m s
áherslum	au: h E r_0 s t l Y m
adda	a t a
eftirsóttustu	E f t I r_0 s ou h t Y s t Y
fígúratífri	f i: k u r a t_h i v r I
leigumorðingja	l ei: G Y m O r D i J c a
fifa	f i: f a
trúvillna	t_h r u: v I t l n a
tjörninni	t_h j 9 r t n I n I
blaðamanni	p l a: D a m a n I
stjórnartaumunum	s t j ou r t n a r_0 t_h 9i m O n Y m
heppilegri	h E h p I l E G r I
umkomuleysi	Y m k_h O m Y l ei s I
skálholtsstað	s k au l h O l_0 t s t a D
allverulegt	a t l v E r Y l E x t
sterling	s t E r l i N
herpresturinn	h E: r p_h r E s t Y r I n
kristni	k_h r I s t n I
bæjarfógetans	p ai j a r_0 f ou c E t a n s
hollenskunni	h O l E n s k Y n I
sjálfstæðs	s j au l f s t ai D s
digital	t I t j I t_h a l
októbermánuði	O x t ou p E r m au n Y D I
bond	p O n t
kópavogsbúar	k_h ou: p a v O x s p u a r
ágallar	au: k a t l a r
kris	k_h r I s
harðfisk	h a r D f I s k
verðbréfaþings	v E r D p r j E v a T i N s
framsýni	f r a m s i n I
ingimarsson	i J c I m a r_0 s O n
rúnnstykki	r u n s t I h c I
englaborg	ei N l a p O r k
áskoranir	au: s k O r a n I r
relationship	r i l ei s j O n s j I p
hliðin	l_0 I: D I n
helluhraun	h E t l Y r_0 9i n
netherlands	n E D E r l a n t s
deyfa	t ei: v a
holum	h O: l Y m
viðskiptavinum	v I D s c I f t a v I n Y m
síðustu	s i: D Y s t Y
hágrátandi	h au: k r au t a n t I
sameinast	s a: m ei n a s t
kerfin	c_h E r v I n
sakaskrá	s a: k a s k r au
lón	l ou: n
snákurinn	s t n au: k Y r I n
undirbúningstímabilinu	Y n t I r p u n i N s t_h i m a p I l I n Y
samrýnd	s a m r i n t
farsældar	f a r_0 s ai l t a r
matthíasdóttir	m a h t i j a s t ou h t I r
musk	m 9 s k
slitlag	s t l I t l a G
kostnað	k_h O s t n a D
atburðinum	a: t p Y r D I n Y m
veislan	v ei s t l a n
villandi	v I t l a n t I
angraði	au N k r a D I
fyrrum	f I r Y m
landinu	l a n t I n Y
læra	l ai: r a
fátækum	f au: t_h ai k Y m
neðarlega	n E: D a r l E G a
áhöfnin	au: h 9 p n I n
atkvæðagreiðsla	a: t k_h v ai D a k r ei D s t l a
go	k ou:
skipum	s c I: p Y m
sammála	s a m au l a
kanadíska	k_h a: n a t i s k a
koptarnir	k_h O f t a r t n I r
bústna	p u s t n a
garðarsson	k a r D a r_0 s O n
dello	t E l ou
starfssvið	s t a r f s v I D
svik	s v I: k
banani	p a: n a n I
myllumerkisins	m I l Y m E r_0 c I s I n s
þingeyri	T i J c ei r I
þáttinn	T au h t I n
ómerktur	ou: m E r_0 t Y r
rannveigu	r a n v ei G Y
lufthansa	l u f t h a n s a
samgöngum	s a m k 9i N k Y m
hjól	C ou: l
meðaltalið	m E: D a l t_h a l I D
sígarettureyks	s i: k a r E h t Y r ei k s
sarpsborg	s a r_0 p s p O r k
félagsmiðstöð	f j E: l a x s m I D s t 9 D
starfsheita	s t a r f s h ei t a
svanur	s v a: n Y r
barónsstíg	p a: r ou n s t i G
hlutunum	l_0 Y: t O n Y m
frásagnar	f r au: s a k n a r
fótboltamenn	f ou: t p O l_0 t a m E n
andskota	a n t s k O t a
þórir	T ou: r I r
girt	c I r_0 t
beinvernd	p ei: n v E r n t
minniskompuna	m I n I s k_h O m_0 p Y n a
sjóvá	s j ou: v au
millifærðirðu	m I t l I f ai r D I r D Y
nígerískum	n i: k E r i s k Y m
uppselt	Y h p s E l_0 t
fathers	f a: D E r_0 s
refsingar	r E f s i N k a r
punktum	p_h u n_0 t Y m
jarðskjálftann	j a r D s c au l_0 t a n
blokkinni	p l O h c I n I
virgil	v 9 r t j I l
mohamed	m ou h a m E t
slitin	s t l I: t I n
beyging	p ei j i N k
gaddavírsrúllur	k a t a v i r_0 s r u l Y r
boost	p u s t
mold	m O l t
norðurlandaráði	n O r D Y r l a n t a r au D I
seiglu	s ei k l Y
dæmd	t ai m t
ríkisborgarar	r i: c I s p O r k a r a r
talskona	t_h a l s k_h O n a
sprettur	s p r E h t Y r
peningunum	p_h E: n i N k O n Y m
yoga	j ou: k a
fiskveiðar	f I s k v ei D a r
endurbyggir	E n t Y r p I c I r
golfi	k O l v I
leikföng	l ei: k f 9i N k
sjálfsvirðingu	s j au l f s v I r D i N k Y
stórmál	s t ou r m au l
punk	p_h 9 N_0 k
píslarvottur	p_h i s t l a r v O h t Y r
allrar	a t l r a r
ónæði	ou: n ai D I
frelsið	f r E l s I D
málefnin	m au: l E p n I n
skíðagöllum	s c i: D a k 9 l Y m
songs	s O N s
skeina	s c ei: n a
framför	f r a m f 9 r
fréttar	f r j E h t a r
ummælum	Y m ai l Y m
garn	k a r t n_0
ráðleggingar	r au D l E c i N k a r
lék	l j E: k
dómum	t ou: m Y m
sunnan	s Y n a n
aðstoðar	a D s t O D a r
vonlaust	v O n l 9i s t
felldir	f E l t I r
flotgöllum	f l O: t k 9 l Y m
portúgölsku	p_h O r_0 t u k 9 l s k Y
yfirvegaður	I: v I r v E G a D Y r
noti	n O: t I
vefinn	v E: v I n
lögreglumaðurinn	l 9 G r E k l Y m a D Y r I n
bell	p E l
allra	a t l r a
tiltökumál	t_h I l t_h 9 k Y m au l
lánaði	l au: n a D I
málfræðivillunnar	m au l f r ai D I v I t l Y n a r
atburði	a: t p Y r D I
birtingarmynd	p I r_0 t i N k a r m I n t
ötullega	9: t Y l E G a
þolandi	T O: l a n t I
fatlana	f a h t l a n a
ástarsögu	au s t a r_0 s 9 G Y
ljósafoss	l j ou: s a f O s
söluverðið	s 9: l Y v E r D I D
kringlumýrarbraut	k_h r i N l Y m i r a r p r 9i t
plani	p_h l a: n I
þéttari	T j E h t a r I
blöndal	p l 9 n t a l
fóstri	f ou s t r I
háskólastigi	h au: s k ou l a s t i j I
nammieitrun	n a m I ei t r Y n
skýrleika	s c i r l ei k a
ballettflokks	p a l E h t f l O h k s
smurður	s m Y r D Y r
gíslasonar	c i s t l a s O n a r
ábótavant	au: p ou t a v a n_0 t
skipun	s c I: p Y n
bæjarstjórnin	p ai j a r_0 s t j ou r t n I n
návígi	n au: v i j I
plöntu	p_h l 9 n_0 t Y
silkimálun	s I l_0 c I m au l Y n
synti	s I n_0 t I
gasklösunum	k a: s k_h l 9 s O n Y m
atvinnulífsins	a: t v I n Y l i f s I n s
grunninn	k r Y n I n
skarast	s k a: r a s t
lyfjapróf	l I v j a p_h r ou v
marín	m a: r i n
fornleifaskráning	f O r t n l ei v a s k r au n i N k
punktinum	p_h u n_0 t I n Y m
allir	a t l I r
kompan	k_h O m_0 p a n
þjóðaratkvæðagreiðslunni	T j ou: D a r a t k_h v ai D a k r ei D s t l Y n I
kjarasamninga	c_h a: r a s a m n i N k a
sólarhringur	s ou: l a r_0 i N k Y r
þrándheimi	T r au n t h ei m I
kolo	k_h O l ou
njótið	n j ou: t I D
verndarhendi	v E r n t a r_0 h E n t I
bragðgott	p r a G D k O h t
starfskjaranefnd	s t a r f s c_h a r a n E m t
viðkemur	v I D c_h E m Y r
magnast	m a k n a s t
reiðgalli	r ei D k a l I
pilots	p_h ai: l O t s
sessi	s E s I
útsaumur	u: t s 9i m Y r
komur	k_h O: m Y r
greiðfært	k r ei D f ai r_0 t
pláneta	p_h l au: n E t a
fúgurnar	f u: k Y r t n a r
flassi	f l a s I
ulf	u l f
svari	s v a: r I
þorði	T O r D I
ömurlegur	9: m Y r l E G Y r
aðalmeðferð	a: D a l m E D f E r D
kvittunina	k_h v I h t Y n I n a
almenna	a l m E n a
vefhirslan	v E: f h I r_0 s t l a n
verðinum	v E r D I n Y m
hugsanlegri	h Y k s a n l E G r I
kútur	k_h u: t Y r
drepist	t r E: p I s t
salts	s a l_0 t s
heklu	h E h k l Y
short	s j O r_0 t
skartaði	s k a r_0 t a D I
ufsilon	Y f s I l O n
jafnmargir	j a p n_0 m a r c I r
spyrðir	s p I r D I r
gegndu	c ei N t Y
jafnframt	j a p n_0 f r a m_0 t
versnandi	v E r_0 s t n a n t I
ástæðulausu	au: s t ai D Y l 9i s Y
hlutföllum	l_0 Y: t f 9 t l Y m
sluppu	s t l Y h p Y
penn	p_h E t n_0
heiðarleika	h ei: D a r l ei k a
byggingarstjóri	p I c i N k a r_0 s t j ou r I
þjófnaði	T j ou p n a D I
sérhæfð	s j E: r_0 h ai v D
kristjana	k_h r I s t j a n a
handteknir	h a n t_h E h k n I r
ormarsson	O r m a r_0 s O n
hjörunum	C 9: r O n Y m
bað	p a: D
ferkílómetrar	f E r_0 c_h i l ou m E t r a r
hjálparhella	C au l_0 p a r_0 h E t l a
landsleik	l a n t s t l ei k
lúxusvillur	l u k s Y s v I l Y r
skjálfa	s c au l v a
stöðugum	s t 9: D Y G Y m
ástvini	au s t v I n I
sektar	s E x t a r
ykkar	I h k a r
garðvegi	k a r D v ei j I
andlegum	a n t l E G Y m
complex	k_h O m p_h l E k s
innanlandsflugsins	I n a n l a n t s f l Y x s I n s
steyptur	s t ei f t Y r
gullsins	k Y t l_0 s I n s
jens	j E n s
handfærarúlla	h a n t f ai r a r u l a
heilsufarsupplýsingum	h ei l s Y f a r_0 s Y h p l i s i N k Y m
hlaupagallann	l_0 9i: p a k a l a n
kínverjar	c_h i n v E r j a r
ókyrrð	ou: c_h I r D
pólitískan	p_h ou: l I t_h i s k a n
djarfara	t j a r v a r a
rangá	r au N k au
sigmarsdóttir	s I G m a r_0 s t ou h t I r
heiðursverðlaun	h ei: D Y r_0 s v E r D l 9i n
trúvillnanna	t_h r u: v I t l n a n a
mestri	m E s t r I
um	Y m
fölskum	f 9 l s k Y m
hollustuverndar	h O t l Y s t Y v E r n t a r
hnífana	n_0 i: v a n a
nýlegri	n i: l E G r I
austurlanda	9i s t Y r l a n t a
daglegra	t a G l E G r a
lóðina	l ou: D I n a
vís	v i: s
alversta	a l v E r_0 s t a
halloka	h a t l O k a
háttsettur	h au h t s E h t Y r
dagblaða	t a G p l a D a
minnti	m I n_0 t I
landamerkjabréfi	l a n t a m E r_0 c a p r j E v I
hundruðustu	h Y n t r Y D Y s t Y
margvísleg	m a r k v i s t l E G
matareitrun	m a: t a r ei t r Y n
reykjavíkurprófastsdæmi	r ei: c a v i k Y r_0 p_h r ou f a s t s t ai m I
skemmdir	s c E m t I r
treysti	t_h r ei s t I
heimaleiki	h ei: m a l ei c I
síðasta	s i: D a s t a
hagnýtingar	h a G n i t i N k a r
efins	E: v I n s
skilja	s c I l j a
allaballar	a l a p a l a r
leiðtoginn	l ei D t_h Oi j I n
streets	s t r i: t s
nám	n au: m
brunaiðgjalda	p r Y: n a I D c a l t a
kafin	k_h a: v I n
vopnahléi	v O h p n a l_0 j E I
hlutverka	l_0 Y: t v E r_0 k a
phelps	f E l_0 p s
arts	a r_0 t s
þessa	T E s a
lambalærissneiðar	l a m p a l ai r I s t n ei D a r
sembalsins	s E m p a l s I n s
alfred	a l f r E t
ljúft	l j u f t
sigurbergsdóttir	s I: G Y r_0 p E r k s t ou h t I r
skírteini	s c i r_0 t ei n I
áskotnast	au: s k O h t n a s t
guðfræði	k v Y D f r ai D I
harrison	h a r I s O n
hlutu	l_0 Y: t Y
spillingu	s p I t l i N k Y
veðsetja	v E D s E t j a
eymd	ei m t
eikarparketið	ei: k a r_0 p a r_0 c E t I D
alþingismenn	a l T i J c I s m E n
eyjólfur	ei j ou l v Y r
jurgen	j Y r k E n
fyrningar	f I r t n i N k a r
dýpkun	t i f k Y n
verðbréfa	v E r D p r j E v a
walker	v O l_0 k E r
afslappaður	a f s t l a h p a D Y r
annast	a n a s t
óbyggðanefndar	ou: p I G D a n E m t a r
hringdi	r_0 i N t I
teljandi	t_h E l j a n t I
trallið	t_h r a l I D
sprengjuárás	s p r ei J c Y au r au s
heilbrigðiskerfi	h ei l p r I G D I s c_h E r v I
júllunum	j u l O n Y m
reykn	r ei h k n
rúllunum	r u l O n Y m
fréttastofunni	f r j E h t a s t O v Y n I
pantanir	p_h a n_0 t a n I r
pólitískur	p_h ou: l I t_h i s k Y r
þyngja	T i J c a
arnars	a r t n a r_0 s
sagði	s a G D I
felast	f E: l a s t
spilunum	s p I: l O n Y m
latína	l a: t_h i n a
infrastructure	I n f r a s t r 9 k t j Y r
landspítalans	l a n t s p i t a l a n s
atvinnustig	a: t v I n Y s t I G
viðgerð	v I D c E r D
lýðveldisins	l i D v E l t I s I n s
rannsökuð	r a n s 9 k Y D
tógósk	t_h ou: k ou s k
hástökkvara	h au: s t 9 h k v a r a
skotist	s k O: t I s t
trúverðugur	t_h r u: v E r D Y G Y r
girðing	c I r D i N k
mazda	m a s t a
nefna	n E p n a
kveikt	k_h v ei x t
visit	v I s I t
excel	E k s E l
fársjúk	f au r_0 s j u k
flugfélaganna	f l Y x f j E l a G a n a
kallfæri	k_h a t l_0 f ai r I
prestarnir	p_h r E s t a r t n I r
l	ai:
játningu	j au h t n i N k Y
björgunarsveitinni	p j 9 r k Y n a r_0 s v ei t I n I
ströndinni	s t r 9 n t I n I
súrt	s u r_0 t
sækjanda	s ai: c a n t a
grátlega	k r au t l E G a
covid	k_h ou: v I t
vinnubragð	v I n Y p r a G D
tímabundin	t_h i: m a p Y n t I n
fótleggjum	f ou: t l E c Y m
ógnir	ou k n I r
spurningu	s p Y r t n i N k Y
hvetur	k_h v E: t Y r
grafinn	k r a: v I n
fátæklinga	f au: t_h ai h k l i N k a
biðlistar	p I D l I s t a r
sjálft	s j au l_0 t
aðalpersónu	a: D a l p_h E r_0 s ou n Y
raunveruleiki	r 9i n v E r Y l ei c I
prómilli	p_h r ou: m I l I
varaði	v a: r a D I
umhverfisins	Y m k_h v E r v I s I n s
lýðræðislegur	l i D r ai D I s t l E G Y r
fleygi	f l ei j I
aragrúi	a: r a k r u I
skyldar	s c I l t a r
millj	m I l j ou n
frost	f r O s t
seljenda	s E l j E n t a
væla	v ai: l a
lapplander	l a h p l a n t E r
kengboginn	c_h ei N k p Oi j I n
samrýmst	s a m r i m s t
senn	s E n
baksundi	p a: k s Y n t I
efnilegustu	E p n I l E G Y s t Y
gamalkunna	k a: m a l k_h Y n a
ranglaði	r au N l a D I
resources	r E s O r_0 s E s
tengda	t_h ei N t a
heimkynnum	h ei m c_h I n Y m
spegla	s p ei k l a
tjatjatja	t_h j a t_h j a t_h j a
göngum	k 9i N k Y m
gagnkvæmar	k a k_h v ai m a r
egilsstöðum	ei j I l s t 9 D Y m
dýrustu	t i: r Y s t Y
gífurleg	c i: v Y r l E G
monsters	m O n s t E r_0 s
stórlið	s t ou r l I D
marinó	m a: r I n ou
warner	v O r n E r
áfangastaður	au: f au N k a s t a D Y r
eigendurnir	ei: G E n t Y r t n I r
útbýtt	u: t p i h t
agúrkusneiðar	a: k u r_0 k Y s t n ei D a r
depp	t E h p
búsettir	p u: s E h t I r
rólegheitum	r ou: l E x h ei t Y m
salan	s a: l a n
stjörnu	s t j 9 r t n Y
borgarstjórnarkosningar	p O r k a r_0 s t j ou r t n a r_0 k O s t n i N k a r
þyngdarbreytinga	T i N t a r p r ei t i N k a
drukknuðu	t r Y h k n Y D Y
skattsvik	s k a h t s v I k
leikskólann	l ei: k s k ou l a n
music	m j u: s I k
stjórnmálin	s t j ou r t n m au l I n
